Study_ID	Sample_ID	SDRF_Row	SDRF_File	field_raw	field	value
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Performer	performer	M. Franitza
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Extract Name	extract_name	A006200071_119401
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Material Type	material_type	RNA
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_LAYOUT]	comment_library_layout	PAIRED
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_SELECTION]	comment_library_selection	Inverse rRNA selection
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_SOURCE]	comment_library_source	TRANSCRIPTOMIC
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_STRAND]	comment_library_strand	first strand
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_STRATEGY]	comment_library_strategy	ssRNA-seq
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112025
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Performer	performer	M. Franitza
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Assay Name	assay_name	A006200071_119401
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Technology Type	technology_type	sequencing assay
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Comment[ENA_EXPERIMENT]	comment_ena_experiment	ERX5857270
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Scan Name	scan_name	A006200071_119401_2.fq.gz
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Comment[SUBMITTED_FILE_NAME]	comment_submitted_file_name	A006200071_119401_2.fq.gz
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Comment[ENA_RUN]	comment_ena_run	ERR6222320
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Comment[FASTQ_URI]	comment_fastq_uri	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/000/ERR6222320/ERR6222320_2.fastq.gz
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112026
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Derived Array Data File	derived_array_data_file	A006200071_119401.bam
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112026
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Derived Array Data File	derived_array_data_file	A006200071_119401.bam.bai
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Factor Value[genotype]	factor_value_genotype	wild type genotype
E-MTAB-10716	A006200071_119401	2	E-MTAB-10716.sdrf.txt	Factor Value[RNA interference]	factor_value_rna_interference	Luciferase siRNA
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Source Name	source_name	A006200071_119403
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Comment[ENA_SAMPLE]	comment_ena_sample	ERS7104719
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Comment[BioSD_SAMPLE]	comment_biosd_sample	SAMEA9389628
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Characteristics[organism]	characteristics_organism	Homo sapiens
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Characteristics[developmental stage]	characteristics_developmental_stage	late embryonic stage
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Characteristics[organism part]	characteristics_organism_part	kidney
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Characteristics[cell type]	characteristics_cell_type	epithelial cell
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Characteristics[cell line]	characteristics_cell_line	Flp-In-T-REx-293
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Characteristics[disease]	characteristics_disease	normal
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Characteristics[genotype]	characteristics_genotype	wild type genotype
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Characteristics[replicate]	characteristics_replicate	2
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Characteristics[genetic modification]	characteristics_genetic_modification	none
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Comment[spike in]	comment_spike_in	ERCC
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Material Type	material_type	cell
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112022
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Performer	performer	D. Wallmeroth
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112023
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Performer	performer	D. Wallmeroth
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112024
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Performer	performer	M. Franitza
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Extract Name	extract_name	A006200071_119403
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Material Type	material_type	RNA
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_LAYOUT]	comment_library_layout	PAIRED
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_SELECTION]	comment_library_selection	Inverse rRNA selection
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_SOURCE]	comment_library_source	TRANSCRIPTOMIC
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_STRAND]	comment_library_strand	first strand
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_STRATEGY]	comment_library_strategy	ssRNA-seq
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112025
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Performer	performer	M. Franitza
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Assay Name	assay_name	A006200071_119403
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Technology Type	technology_type	sequencing assay
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Comment[ENA_EXPERIMENT]	comment_ena_experiment	ERX5857271
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Scan Name	scan_name	A006200071_119403_1.fq.gz
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Comment[SUBMITTED_FILE_NAME]	comment_submitted_file_name	A006200071_119403_1.fq.gz
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Comment[ENA_RUN]	comment_ena_run	ERR6222321
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Comment[FASTQ_URI]	comment_fastq_uri	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/001/ERR6222321/ERR6222321_1.fastq.gz
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112026
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Derived Array Data File	derived_array_data_file	A006200071_119403.bam
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112026
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Derived Array Data File	derived_array_data_file	A006200071_119403.bam.bai
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Factor Value[genotype]	factor_value_genotype	wild type genotype
E-MTAB-10716	A006200071_119403	3	E-MTAB-10716.sdrf.txt	Factor Value[RNA interference]	factor_value_rna_interference	Luciferase siRNA
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Source Name	source_name	A006200071_119403
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Comment[ENA_SAMPLE]	comment_ena_sample	ERS7104719
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Comment[BioSD_SAMPLE]	comment_biosd_sample	SAMEA9389628
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Characteristics[organism]	characteristics_organism	Homo sapiens
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Characteristics[developmental stage]	characteristics_developmental_stage	late embryonic stage
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Characteristics[organism part]	characteristics_organism_part	kidney
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Characteristics[cell type]	characteristics_cell_type	epithelial cell
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Characteristics[cell line]	characteristics_cell_line	Flp-In-T-REx-293
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Characteristics[disease]	characteristics_disease	normal
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Characteristics[genotype]	characteristics_genotype	wild type genotype
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Characteristics[replicate]	characteristics_replicate	2
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Characteristics[genetic modification]	characteristics_genetic_modification	none
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Comment[spike in]	comment_spike_in	ERCC
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Material Type	material_type	cell
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112022
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Performer	performer	D. Wallmeroth
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112023
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Performer	performer	D. Wallmeroth
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112024
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Performer	performer	M. Franitza
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Extract Name	extract_name	A006200071_119403
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Material Type	material_type	RNA
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_LAYOUT]	comment_library_layout	PAIRED
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_SELECTION]	comment_library_selection	Inverse rRNA selection
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_SOURCE]	comment_library_source	TRANSCRIPTOMIC
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_STRAND]	comment_library_strand	first strand
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_STRATEGY]	comment_library_strategy	ssRNA-seq
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112025
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Performer	performer	M. Franitza
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Assay Name	assay_name	A006200071_119403
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Technology Type	technology_type	sequencing assay
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Comment[ENA_EXPERIMENT]	comment_ena_experiment	ERX5857271
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Scan Name	scan_name	A006200071_119403_2.fq.gz
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Comment[SUBMITTED_FILE_NAME]	comment_submitted_file_name	A006200071_119403_2.fq.gz
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Comment[ENA_RUN]	comment_ena_run	ERR6222321
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Comment[FASTQ_URI]	comment_fastq_uri	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/001/ERR6222321/ERR6222321_2.fastq.gz
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112026
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Derived Array Data File	derived_array_data_file	A006200071_119403.bam
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112026
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Derived Array Data File	derived_array_data_file	A006200071_119403.bam.bai
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Factor Value[genotype]	factor_value_genotype	wild type genotype
E-MTAB-10716	A006200071_119403	4	E-MTAB-10716.sdrf.txt	Factor Value[RNA interference]	factor_value_rna_interference	Luciferase siRNA
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Source Name	source_name	A006200071_119405
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Comment[ENA_SAMPLE]	comment_ena_sample	ERS7104720
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Comment[BioSD_SAMPLE]	comment_biosd_sample	SAMEA9389627
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Characteristics[organism]	characteristics_organism	Homo sapiens
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Characteristics[developmental stage]	characteristics_developmental_stage	late embryonic stage
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Characteristics[organism part]	characteristics_organism_part	kidney
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Characteristics[cell type]	characteristics_cell_type	epithelial cell
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Characteristics[cell line]	characteristics_cell_line	Flp-In-T-REx-293
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Characteristics[disease]	characteristics_disease	normal
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Characteristics[genotype]	characteristics_genotype	wild type genotype
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Characteristics[replicate]	characteristics_replicate	3
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Characteristics[genetic modification]	characteristics_genetic_modification	none
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Comment[spike in]	comment_spike_in	ERCC
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Material Type	material_type	cell
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112022
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Performer	performer	D. Wallmeroth
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112023
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Performer	performer	D. Wallmeroth
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112024
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Performer	performer	M. Franitza
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Extract Name	extract_name	A006200071_119405
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Material Type	material_type	RNA
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_LAYOUT]	comment_library_layout	PAIRED
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_SELECTION]	comment_library_selection	Inverse rRNA selection
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_SOURCE]	comment_library_source	TRANSCRIPTOMIC
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_STRAND]	comment_library_strand	first strand
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_STRATEGY]	comment_library_strategy	ssRNA-seq
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112025
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Performer	performer	M. Franitza
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Assay Name	assay_name	A006200071_119405
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Technology Type	technology_type	sequencing assay
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Comment[ENA_EXPERIMENT]	comment_ena_experiment	ERX5857272
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Scan Name	scan_name	A006200071_119405_1.fq.gz
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Comment[SUBMITTED_FILE_NAME]	comment_submitted_file_name	A006200071_119405_1.fq.gz
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Comment[ENA_RUN]	comment_ena_run	ERR6222322
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Comment[FASTQ_URI]	comment_fastq_uri	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/002/ERR6222322/ERR6222322_1.fastq.gz
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112026
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Derived Array Data File	derived_array_data_file	A006200071_119405.bam
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112026
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Derived Array Data File	derived_array_data_file	A006200071_119405.bam.bai
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Factor Value[genotype]	factor_value_genotype	wild type genotype
E-MTAB-10716	A006200071_119405	5	E-MTAB-10716.sdrf.txt	Factor Value[RNA interference]	factor_value_rna_interference	Luciferase siRNA
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Source Name	source_name	A006200071_119405
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Comment[ENA_SAMPLE]	comment_ena_sample	ERS7104720
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Comment[BioSD_SAMPLE]	comment_biosd_sample	SAMEA9389627
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Characteristics[organism]	characteristics_organism	Homo sapiens
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Characteristics[developmental stage]	characteristics_developmental_stage	late embryonic stage
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Characteristics[organism part]	characteristics_organism_part	kidney
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Characteristics[cell type]	characteristics_cell_type	epithelial cell
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Characteristics[cell line]	characteristics_cell_line	Flp-In-T-REx-293
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Characteristics[disease]	characteristics_disease	normal
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Characteristics[genotype]	characteristics_genotype	wild type genotype
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Characteristics[replicate]	characteristics_replicate	3
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Characteristics[genetic modification]	characteristics_genetic_modification	none
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Comment[spike in]	comment_spike_in	ERCC
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Material Type	material_type	cell
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112022
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Performer	performer	D. Wallmeroth
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112023
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Performer	performer	D. Wallmeroth
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112024
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Performer	performer	M. Franitza
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Extract Name	extract_name	A006200071_119405
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Material Type	material_type	RNA
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_LAYOUT]	comment_library_layout	PAIRED
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_SELECTION]	comment_library_selection	Inverse rRNA selection
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_SOURCE]	comment_library_source	TRANSCRIPTOMIC
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_STRAND]	comment_library_strand	first strand
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Comment[LIBRARY_STRATEGY]	comment_library_strategy	ssRNA-seq
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112025
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Performer	performer	M. Franitza
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Assay Name	assay_name	A006200071_119405
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Technology Type	technology_type	sequencing assay
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Comment[ENA_EXPERIMENT]	comment_ena_experiment	ERX5857272
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Scan Name	scan_name	A006200071_119405_2.fq.gz
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Comment[SUBMITTED_FILE_NAME]	comment_submitted_file_name	A006200071_119405_2.fq.gz
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Comment[ENA_RUN]	comment_ena_run	ERR6222322
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Comment[FASTQ_URI]	comment_fastq_uri	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/002/ERR6222322/ERR6222322_2.fastq.gz
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112026
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Derived Array Data File	derived_array_data_file	A006200071_119405.bam
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112026
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Derived Array Data File	derived_array_data_file	A006200071_119405.bam.bai
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Factor Value[genotype]	factor_value_genotype	wild type genotype
E-MTAB-10716	A006200071_119405	6	E-MTAB-10716.sdrf.txt	Factor Value[RNA interference]	factor_value_rna_interference	Luciferase siRNA
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Source Name	source_name	A006200071_119407
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Comment[ENA_SAMPLE]	comment_ena_sample	ERS7104721
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Comment[BioSD_SAMPLE]	comment_biosd_sample	SAMEA9389629
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Characteristics[organism]	characteristics_organism	Homo sapiens
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Characteristics[developmental stage]	characteristics_developmental_stage	late embryonic stage
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Characteristics[organism part]	characteristics_organism_part	kidney
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Characteristics[cell type]	characteristics_cell_type	epithelial cell
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Characteristics[cell line]	characteristics_cell_line	Flp-In-T-REx-293
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Characteristics[disease]	characteristics_disease	normal
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Characteristics[genotype]	characteristics_genotype	UPF3B knockout clone 90
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Characteristics[replicate]	characteristics_replicate	1
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Characteristics[genetic modification]	characteristics_genetic_modification	CRISPR/Cas9 knockout
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Comment[spike in]	comment_spike_in	ERCC
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Material Type	material_type	cell
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112022
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Performer	performer	D. Wallmeroth
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112023
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Performer	performer	D. Wallmeroth
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-112024
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Performer	performer	M. Franitza
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Extract Name	extract_name	A006200071_119407
E-MTAB-10716	A006200071_119407	7	E-MTAB-10716.sdrf.txt	Material Type	material_type	RNA
